review_id,text,rating,user,time_created,business_id_R,business_id,name,review_count,rating,price,phone,street,city,zip_code,state,country
CCzPnjZBBYeUqCUvjOh_Xg,"Pepe is a quaint, cozy Chelsea restaurant, that ticks all the aforementioned attributes of a Chelsea/West Village restaurant in an old building.  

I came...",3,"Dan C.","2019-12-19 13:43:33",AUifp6IDKzmorCM6vY2fug,AUifp6IDKzmorCM6vY2fug,"Pepe Giallo",638,4.00,2,+12122426055,"195 10th Ave","New York",10011,NY,US
CdHxJ7EBWPLyq04vAieHqA,"Good food as always, great pizza! Love it. 

But delivery driver gave my sister a very stern almost inappropriate talking to in person that was slightly...",3,"Nala P.","2019-10-07 02:34:45",evhkqaDVxi3LGb39Rw-_Aw,evhkqaDVxi3LGb39Rw-_Aw,Fazio's,113,4.50,1,+13475293222,"709 Knickerbocker Ave",Brooklyn,11221,NY,US
CDldz8bnxQRxVoazjL0Ggg,"What's the hype all about?
The good
So many different choices; Crust, toppings, extras. Customer service is great. For the majority, the pizza tastes really...",3,"Paul T.","2019-12-09 04:33:50",HokS8DZ_wy1MSAsm8kxzcA,HokS8DZ_wy1MSAsm8kxzcA,&pizza,56,4.50,2,,"63 Wall St","New York",10005,NY,US
CE2fn1hMQzWGIuZK0x4wgA,"This place exists entirely by its proximity to Tao. The pizza is horrible, undercooked, under-flavored, and over priced. The slice of pepperoni I had was...",1,"Jordan S.","2020-01-12 20:10:38",hUFC1aX_X3D9rS1rnruspw,hUFC1aX_X3D9rS1rnruspw,"Stella's Pizza",128,3.00,1,+12124624444,"110 9th Ave","New York",10011,NY,US
ceF1KKK-62RTClY-Z4kR6g,"2 times in one trip? That's got to be some kind of a record!!! Having visiting here before and loving it, I was so happy when my brother and his wife...",5,"Sarah F.","2020-01-06 16:30:05",fU22eRTnKLT2C-OFJ6eUGQ,fU22eRTnKLT2C-OFJ6eUGQ,Saraghina,852,4.00,2,+17185740010,"435 Halsey St",Brooklyn,11233,NY,US
CeRjoVzTwgjgt9xVvITnyg,"Roy's Top 5 Things to Know:

1. Pizza here is great. Definitely a welcome change-up from sliced pizza.
2. Drinks are good albeit pricey but good.
3. Great...",4,"Roy C.","2019-09-23 18:58:30",CdqIBnH7CYmBJd13Op855A,CdqIBnH7CYmBJd13Op855A,"The Uptown Garrison",116,4.00,2,+19172614680,"821 W 181st","New York",10033,NY,US
Cf5ofgyZ6V2dZAse4dHfMw,"This place was a disappointment.  Language barrier, over charged, seating is appreciated but spread the damn tables out.

Lastly...who the hell puts...",1,"Jeff C.","2019-11-28 15:17:56",WaMNST6iZDXhiE2ks5FIgA,WaMNST6iZDXhiE2ks5FIgA,"Little Italy Pizza",374,3.50,1,+12124815200,"2 E 33rd St","New York",10016,NY,US
cfnrtJqu0WM0GzkLtV-E6A,"We came in Saturday night and it was the perfect vibe for what I needed.  It was a really great, cozy spot with a lot of TVs, a decent size bar, and a...",5,"Stephanie M.","2019-03-04 14:34:19",WjoxZN23w9rwMF-bsYDcRw,WjoxZN23w9rwMF-bsYDcRw,"Battle Hill Tavern",32,4.00,2,+13479873055,"686 6th Ave",Brooklyn,11215,NY,US
CfPfJnb9_2AZ1aprI6rWwA,"This pizzeria is the real deal. As a Brooklyn native i can tell you there are very few places in the city that sell a real slice or pie of NYC pizza. It's...",5,"Gisselle V.","2019-08-09 19:58:59",Wi_VMLixzwYrykkvZCLNbw,Wi_VMLixzwYrykkvZCLNbw,"N & D Pizza",73,4.00,1,+17187690909,"2823 Ave U",Brooklyn,11229,NY,US
cGgG1aef52trpi7RdUpazw,"Solid pizza located at the heart of soho. Felt like I was paying more for the ambience. We got the clam, funghi, and margherita. 

Clam pizza is a must.",4,"Zehra M.","2020-01-12 12:34:32",AWeQkgJ0uzNr5YxFr2Bx8g,AWeQkgJ0uzNr5YxFr2Bx8g,"Pasquale Jones",243,3.50,3,+19174530339,"187 Mulberry St","New York",10012,NY,US
CGj8koYybMs_qQHLjyyO1w,"I ordered my Christmas Eve dinner with Enzo's and the food was perfect.
The seafood was perfect the baked clams were perfect and the salad was perfect.
The...",5,"James D.","2019-12-27 09:36:23",VBuF671en_sI7wV5aYkrpg,VBuF671en_sI7wV5aYkrpg,"Enzo's Pizza",78,3.50,2,+17182960880,"8102 Rockaway Blvd","Ozone Park",11416,NY,US
cgktJzwjIkzOemSdQK8L5g,"Ordered the other night on a Tuesday with my hubby and it came fast but crust was thick and a little sweet. Hot and cheesy was definitely a plus!",3,"Erica L.","2019-07-11 14:07:34",jKAMalTVEf3XybOfO_ir2w,jKAMalTVEf3XybOfO_ir2w,"Milano Pizzeria",30,4.00,1,+12129965141,"2255 2nd Ave","New York",10029,NY,US
cGSSNa5tNb4Oi1Ury2j2lw,"I don't like leaving scathing reviews, and this is in fact my first one -- but I was compelled to say something, as this is by far one of the most strangely...",2,"Jacob M.","2020-01-23 20:30:43",Q9F2ocrmYuGt1yn3M7MOBw,Q9F2ocrmYuGt1yn3M7MOBw,Lucali,1497,4.50,2,+17188584086,"575 Henry St",Brooklyn,11231,NY,US
Ch3n8Mp3Sjs8tIVVYPbvWQ,"Nah, no bueno. Cheese slice, so unexceptional. Pepperoni slice, even with the fat and flavor of the meat, was quite sub par. I've tried them a few times,...",1,"Mike W.","2020-01-02 15:22:38",rmvPc_cUi8dCdAlZQOuSlQ,rmvPc_cUi8dCdAlZQOuSlQ,"Villa Mia Pizza",43,3.00,1,+17187883330,"526 3rd Ave",Brooklyn,11215,NY,US
CHPdQKl8VMwGqOifTt6InA,"Another Yelp find.  If you're looking for a spot with an abundant variety of slices, this is it.

Stopped in on a Tuesday evening around 6 and they were...",4,"Dan A.","2020-01-21 20:07:03",CYYLEipRFmr73Hz6XNEzoQ,CYYLEipRFmr73Hz6XNEzoQ,"Little Italy Pizza",496,4.00,1,+12127307575,"55 W 45th St","New York",10036,NY,US
ciCIPPXU1ZzhW-kiJvvUyQ,"This was the closest pizza to our hotel. We don't have Sicilian-style where we live, so this was something unusual for us. There were not a lot of reviews,...",4,"Laura M.","2019-10-17 05:37:54",dL_kiFyyFM-3_JYRoEzchA,dL_kiFyyFM-3_JYRoEzchA,"Nonnas 1977",43,5.00,NULL,+17184069779,"41-02 Astoria Blvd",Queens,11103,NY,US
cIlMX6kDYW0TimvfdVEDxA,"I really wanted to like this place and the reviews are excellent so how could I go wrong. The place is nice and clean and pretty busy. The gentlemen behind...",2,"Michelle B.","2019-12-19 18:17:50",bE8vF-ayFX5auwAMuLs9Tg,bE8vF-ayFX5auwAMuLs9Tg,VIPizza,278,4.00,1,+17182299311,"43-02 Bell Blvd",Bayside,11361,NY,US
ciOK5Ual9MVEP-RlscQP0g,"today was a second hit
we ordered again for our lovely friend and she text us saying "this food hit the spot"
this time we ordered for her chicken parm as...",5,"Rosey R.","2019-12-10 10:12:09",461hss6jSwjN8FdiZgN6wA,461hss6jSwjN8FdiZgN6wA,"The Original Goodfella's Brick Oven Pizza",242,4.00,2,+17189872422,"1718 Hylan Blvd","Staten Island",10305,NY,US
cjB5iBoJbGsktNUNiBQnHg,"Good pizza delivered to my hotel, with massive amounts of veggies. This large pie arrived fast.

The bread is the classic NY style, the vegetables were all...",4,"Marco R.","2019-11-21 02:57:20",iLfVLcX_Y1f9JAu9fhA6nQ,iLfVLcX_Y1f9JAu9fhA6nQ,"Sofia's Pizza",179,3.50,2,+17188456250,"112-15 Linden Blvd","South Ozone Park",11420,NY,US
CjblkyyAewGxsq5lfg4d6Q,"5 stars because the food is excellent and the staff, just sweet and friendly- so 5 stars in my books! We are from Queens, was in Dyker Heights to see the...",5,"Shami S.","2019-12-28 17:32:33",w7vYoiRdKyF3QJfNlAc0sg,w7vYoiRdKyF3QJfNlAc0sg,"Peppino's Brick Oven Pizza & Restaurant",215,4.00,2,+17188333364,"7708 3rd Ave",Brooklyn,11209,NY,US
CjizV1-TVMF1_s0QBwevgw,"My first NYC pizza slices and I must say, very good... got 3 slices (pep/sausage, mush/pep, mushroom) between wife and I and a fountain soda for $15.

No...",4,"Barrah C.","2019-12-17 11:15:54",HpjArOwDD0ddcD2cvCDp6Q,HpjArOwDD0ddcD2cvCDp6Q,"Little Italy Pizza",271,4.00,1,+12127876700,"2476 Broadway","New York",10025,NY,US
cJnLpt4GT_7WdhMTojA0TA,"The pizza here is so good. I got a whole cheese and the crust was crispy and the pizza wasn't doughy cheeseless bubbles.",5,"Kris B.","2019-06-16 19:54:03",OO-bSKuLOBZDR286VeNaQg,OO-bSKuLOBZDR286VeNaQg,"99 Cents Fresh Pizza and Deli",8,4.50,NULL,,"876 6th Ave","New York",10001,NY,US
cjwEEZn9OcbCo9pvR46MIA,"A couple weeks ago when I was I NJ for a work trip, my buddy and I went to hang out at Bar One Public House - it was a Monday night - to watch the Raptors...",5,"MzSuZee Q.","2019-06-23 23:16:37",eMCbaRTqVF9cdOPmGnLn_g,eMCbaRTqVF9cdOPmGnLn_g,"Garden Pizza",102,4.00,2,+12019418510,"153 Bergen Blvd",Fairview,7022,NJ,US
cj_5c_JJvP0t48c2Cky9bw,"Came in solo so I sat at the bar. It was 7:30pm and busy but there were a couple seats available. It took a couple minutes for the bartender to acknowledge...",3,"Brent W.","2020-01-23 17:54:13",DF7PV0DE9z0LM4ae6XYeYg,DF7PV0DE9z0LM4ae6XYeYg,"Harry's Italian",575,3.50,2,+12127470797,"2 Gold St","New York",10038,NY,US
CKLwDFDH6gVEACIfDxd0sQ,"Update: My prior review was a featured Yelp ROTD, and I've been delaying writing this update because I used to truly enjoy Krispy Pizza.  Krispy's food,...",2,"S. Victoria M.","2019-11-21 10:32:14",LwexjL19SpupXspjb3uXGg,LwexjL19SpupXspjb3uXGg,"Krispy Pizza",188,3.50,1,+12016857313,"33 Hudson St","Jersey City",7302,NJ,US
CL0TDd5ehr8qJ0aVyAx2xA,"New pizzeria on 3rd ave in Sunset Park. I randomly walked in here about a week ago and I'm so glad I did. Their slices taste so good and fresh! They also...",5,"Josenny B.","2019-11-08 19:41:22",qOCWck6ifTCxzCm3juI0sA,qOCWck6ifTCxzCm3juI0sA,"Sunset Pizza",1,5.00,NULL,,"4704 3rd Ave",Brooklyn,11220,NY,US
cl1Jz35uH02VuAhfqQ5AQQ,"Walked in here to grab a quick lunch and dinner later on while in the area and was unimpressed. The servers at the counter while I was there were not very...",2,"Amanda R.","2019-08-08 08:00:18",Y7-Ko38e6vwoiCfGn1xEJA,Y7-Ko38e6vwoiCfGn1xEJA,"Georgio Pizzeria",116,3.00,1,+12123616160,"20 Beaver St","New York",10004,NY,US
cLATnMH-QDhQULzvHp_j7w,"I find their style of pizza very interesting. It's not quite super thin crust, it's definitely thin crust, and I would almost describe it is the opposite of...",4,"t.j. m.","2019-09-11 14:38:32",ZrHG1_Owb87mSmTU63kTPg,ZrHG1_Owb87mSmTU63kTPg,"Gotham Pizza",158,3.50,1,+12129898858,"144 9th Ave","New York",10011,NY,US
clE3i-jU0z977KGsO2Jg9g,"Who would've thought? Artichoke on top of pizza? Not only artichoke, but, an artichoke dip. This creamy, cheesy concoction on top of a hot pizza.

Also,...",5,"Christos A.","2019-11-22 11:27:44",M0gLQNHe6monHQLmmdO8eQ,M0gLQNHe6monHQLmmdO8eQ,"Artichoke Basille's Pizza",97,3.50,1,+13477213822,"148 N 7th St",Brooklyn,11249,NY,US
ClZdtsUvknXgrroTKLHldQ,"This has got to be among the most authentic Italian restaurants in NYC. It is the closest thing to a beloved neighborhood trattoria in Italy that I have...",5,"Bill R.","2020-01-19 18:12:17",rJJiGJx3kfMAxtD7P7okHQ,rJJiGJx3kfMAxtD7P7okHQ,Celeste,890,3.50,2,+12128744559,"502 Amsterdam Ave","New York",10024,NY,US
CM3eppvpf5gzAe-QhhTzhg,"Abitino's food is ok a bit pricey. But here's the real problem. Call up place an order "Chicken Parm. dinner. Now, usually at every other Italian restaurant...",1,"Dark K.","2019-09-16 15:53:40",OPC4CxQWj2g1a5ZQ_4wBpw,OPC4CxQWj2g1a5ZQ_4wBpw,"Abitino's Pizzeria",136,3.00,2,+12123081234,"936 2nd Ave","New York",10022,NY,US
CnLLFGgYZ-A57PmJYY6pHA,"I recently moved to the area and am gluten and dairy free (unfortunately, due to health issues) 

One of my most missed foods is pizza. I had recently found...",5,"Chelsea H.","2019-12-06 16:16:56",Mp42nc-UIS9hk9VZbfxcjQ,Mp42nc-UIS9hk9VZbfxcjQ,"Cheech & Peppe's",59,4.00,NULL,+12125854024,"1484 2nd Ave","New York",10075,NY,US
cNZPuCsQ_iTYCSvSui_tIQ,"ago
5.0 star rating
I also reside in Chelsea and eat at Claudio two to three times a week. I have tasted just about every item on his menu and find his food...",5,"Pat E.","2019-12-17 14:48:58",e6pF5tzU3W2ufrWDZxVIeg,e6pF5tzU3W2ufrWDZxVIeg,"Claudio Pizzeria",98,4.00,1,+19174095777,"334 8th Ave","New York",10001,NY,US
cObKFQhFfDoHayxo8o-tlg,"Stopped in for an early dinner on Sat night after going to Color Factory. 

Has a popular, casual, neighborhood joint feel. Service (from host, to waiter,...",4,"Michael E.","2020-01-19 07:17:56",J0OeDwmh5JBhid0A5GvltA,J0OeDwmh5JBhid0A5GvltA,"Il Corallo Trattoria",941,4.00,2,+12129417119,"176 Prince St","New York",10012,NY,US
cocSsmeQ5fdB5HiPMgHNFg,"Do you moan when you eat? No? Well this food will! I love this place, the pizza is amazing but this chicken parm with spaghetti was UFF!!! POW right in the...",5,"Michelle B.","2020-01-12 09:55:13",UuKwNlHgrvrTycfq5umREw,UuKwNlHgrvrTycfq5umREw,"Tony's Pizzeria",96,4.50,1,+17186216966,"7623 13th Ave","New York",11228,NY,US
CoEUGwUJblNqDZ3R9bGVfA,"we had a party on sunday 1/19/2020 at 5:30 pm there was 
14 of us . the manager was very kind and set up a special
menu for the birthday girl.  the...",5,"Eliezer M.","2020-01-21 10:31:15",WYdrEMBXzOcxffpQczHKww,WYdrEMBXzOcxffpQczHKww,"Ortomare Ristorante Pizzeria",40,4.50,2,+12126652970,"994 Columbus Ave","New York",10025,NY,US
CoX27848aYl5xJcH1ECiaw,"Always good, always on time. Pizza is as close to classic NYC pizza as anywhere around here and especially considering the reasonable prices. Our go to...",4,"Tal E.","2019-12-02 14:26:56",q4PeH_gD5Lz5G6IxZz4zzg,q4PeH_gD5Lz5G6IxZz4zzg,"Pino's La Forchetta Pizzeria",198,3.50,1,+17189654020,"181 7th Ave",Brooklyn,11215,NY,US
CpE5RXF5DUpoH4Go-vbd_g,"I always try to grab a slice when I go through Penn Station.  Fast service and a solid NY slice.",4,"Mi Rae C.","2019-12-19 18:44:57",jqQgeKEekZmGwjfNYlyYUA,jqQgeKEekZmGwjfNYlyYUA,"Don Pepi Pizza",95,3.50,1,+12129674385,"2 Pennsylvania Plz","New York",10001,NY,US
cPh-n_A0q6Mxd6EQ30t7VA,"YUM! if you're looking for a fast delicious Italian street food fix, this is the absolute perfect spot! Not only is the food delicious, the staff is...",5,"Brian O.","2020-01-16 12:36:24",-Td-YEPTOUq2H3LRWgRxUw,-Td-YEPTOUq2H3LRWgRxUw,"Non Solo Piada",337,4.50,2,+12122160616,"302 W 37th St","New York",10018,NY,US
CpHX6cu-ueNf1FS16GL2Pg,"This review is solely for seamless delivery* because if you're like me, you don't trust seamless' rating system and check out all restaurants on Yelp before...",4,"Elizabeth H.","2019-08-29 18:57:34",j9uuXTmbt4JCphSVg5DpgQ,j9uuXTmbt4JCphSVg5DpgQ,"Cafe Rustico II",130,4.00,1,+12127361114,"62 E 34th St","New York",10016,NY,US
cPLfMHsxjJfOTpr72D3LOA,"I've tasted the best Pizza in four of the five boroughs and what distinguishes THIS pizza from all others, is that it has THE BEST CRUST of any I've ever...",5,"P. A.","2020-01-10 23:23:12",xC0EwX1RMsM99vVVisKLfQ,xC0EwX1RMsM99vVVisKLfQ,"Sorrento Pizzeria",89,4.00,1,+17188287810,"2004 Williamsbridge Rd",Bronx,10461,NY,US
cpoi5KAR9vr-eweH98ZfSw,"Franks Pizza Italia was so good, we came back 2 days later to get more before we left New York. The pizza is huge and the slices take two hands to eat!  The...",5,"Shari F.","2019-06-06 19:13:39",atsGrNtM5_p34XEvgrCOoQ,atsGrNtM5_p34XEvgrCOoQ,"Pizza Italia",38,4.50,1,,"772 Castle Hill Ave",Bronx,10473,NY,US
CpU7rNyulsmi3MT9JZvFFg,"Came here one night for a second pizza craving (I had just had a slice from the two dollar slice across from Piano's, which was surprisingly decent) and I...",2,"Leemor Y.","2020-01-14 08:38:29",H_Q1dEqnrz7GzQiArdsrNw,H_Q1dEqnrz7GzQiArdsrNw,"Sauce Pizzeria",37,4.00,NULL,+19176757240,"84 Rivington St","New York",10002,NY,US
CpWiaEHbet46sWN1cCf2FQ,"Was sat at a 4 seat table with my wife and daughter. A few minutes later was told that they needed to split the 4 top in case someone came. There was...",1,"Nicholas C.","2019-12-27 17:24:34",Yubu48l7he-qrNDSeAngbQ,Yubu48l7he-qrNDSeAngbQ,"Via Vai",211,4.00,2,+13476124334,"31-09 23rd Ave",Astoria,11105,NY,US
cpzAL-UM2qRIdAaqg6uPGQ,"To start off, the bread is warm and toasty. For entrees, the linguine and clams is delicious! So was the chicken Caesar salad.",5,"Aly H.","2019-12-07 16:56:33",2edUZlUmc1DMozucgtkFRQ,2edUZlUmc1DMozucgtkFRQ,"Pizza Cotta Bene",197,4.00,2,+17187227200,"291 3rd Ave",Brooklyn,11215,NY,US
Cp_Vayw7PHWzj3wXTZjM3A,"Delivering a pizza usually requires you to ring the buzzer, not sit in your car outside a customer's apartment and hope they answer their phone....",1,"John H.","2019-03-25 19:24:28",wrCLnbaWcrhu7MsDmEBf6A,wrCLnbaWcrhu7MsDmEBf6A,"Ginos Pizzeria",79,3.50,1,+17182303932,"218 Flatbush Ave",Brooklyn,11217,NY,US
cQOVwlkcfHYWk-ok0bZHyw,"My favorite wine bar in all of Manhattan!!!  The food, and service are great!  The wine is better!!!  Super chill and I Never had a bad experience :)

Thanks!!!",5,"Mark R.","2019-11-23 15:18:32",3qIISjUYn1tbqHXi7nCLXg,3qIISjUYn1tbqHXi7nCLXg,"Sofia Wine Bar",643,4.00,2,+12128888660,"242 E 50th St","New York",10022,NY,US
cqQCbJ4lKUYCvl-IbzIIgA,"I'm only leaving this review because I hope your establishment will take the feedback humbly and make a serious change. 

I was hoping to try these wings...",2,"Jerry C.","2019-12-03 11:01:38",gtuRPv9oCJDcUxoODfl0KQ,gtuRPv9oCJDcUxoODfl0KQ,"Screamer’s Pizzeria",96,3.50,NULL,+17186236000,"685 Franklin Ave",Brooklyn,11238,NY,US
cqtB4WkCtfDWqmPvHf3uOQ,"I came here a few weeks ago for a birthday dinner with a few friends. The service was good and they seated us right away when we arrived. My friends and I...",4,"Kara L.","2020-01-04 10:39:45",kqewBLuQDB3euc-s_mRf4A,kqewBLuQDB3euc-s_mRf4A,"Otto Enoteca Pizzeria",2117,3.50,2,+12129959559,"One Fifth Avenue At 8th St","New York",10003,NY,US
cR2fCoe3LT8Kpi9diM1fbQ,"They've been doing their thing for years and I wouldn't turn down a slice. It's an average pizza place in my opinion though. Really comes down to the...",2,"Matt S.","2020-01-06 19:49:39",YdBYWAXAmLmDngZtQMcdfw,YdBYWAXAmLmDngZtQMcdfw,"Gina's Pizzeria",114,3.50,1,+19734824883,"503 Frank E Rodgers Blvd N",Harrison,7029,NJ,US
CroH5JuG6p1eBbKQFrZbDA,"First of all the venue is lovely. It's cozy and nicely decorated and would be great for brunch/dinner/any meal of the day. I came for Sunday lunch and had...",5,"Rebecca C.","2020-01-20 05:17:13",16ZnHpuaaBt92XWeJHCC5A,16ZnHpuaaBt92XWeJHCC5A,"Olio e Piú",2104,4.00,2,+12122436546,"3 Greenwich Ave","New York",10014,NY,US
CrPM-Az2sD-E0M1DT5LGew,"Really good pizza at Macoletta. Got the Mushroom pie last time I was here and it was good, but maybe a little heavy on the truffle oil for my taste. Ordered...",4,"Olga F.","2020-01-19 20:18:22",j7K-Pevawo8PN3r0WyEE_g,j7K-Pevawo8PN3r0WyEE_g,Macoletta,115,4.50,2,+17187774992,"28-15 24th Ave",Astoria,11102,NY,US
CRWPzsAVgnqFMrTY1jfIgA,"Some of the best pizza in the city!

They have two storefronts, which are adjacent. One serves pizza by the slice, and it's perfect for a quick bite....",5,"William Z.","2020-01-20 19:26:04",nUpA3sY5b6dynC7aj0eV6A,nUpA3sY5b6dynC7aj0eV6A,"Rizzo's Fine Pizza",723,4.50,2,+16464541262,"17 Clinton St","New York",10002,NY,US
cRwTWGXS-vBzXszOJHyWnA,"Chef's salad and chicken fingers both had an off, chemical taste. Ingredients are low quality and not fresh. Couldn't even finish more than a few bites,...",2,"Pete G.","2019-12-27 03:32:35",LQcacQ7YYlPK2dMWWoy48Q,LQcacQ7YYlPK2dMWWoy48Q,"Casa Pizza & Restaurant",96,3.00,1,+12125355700,"1427 3rd Ave","New York",10028,NY,US
csEFn2fXzpklZWV3t1cp7Q,"The habanero pizza is so Amazing.
Drinks are delicious.
Comfortable Environment 
The mezcal drinks",5,"alex g.","2019-11-27 11:40:46",8IzVyi4kNO_lpEW1r_DbiA,8IzVyi4kNO_lpEW1r_DbiA,"Houdini Kitchen Laboratory",295,4.00,2,+17184563770,"1563 Decatur St",Ridgewood,11385,NY,US
CSiwV35Q6QI7tA2LUacOaA,"The crust is so thin that you literally roll it up. He ce, Rollio! :)
We ordered the Big Bang, and the ItalianSausage Pick (i forgot the name)... both were...",4,"Agnes D.","2019-05-27 16:43:29",KTP__UhbpKF-zA2ty-k6dA,KTP__UhbpKF-zA2ty-k6dA,"Pizza Rollio",171,4.50,2,+16466378674,"1 W 58th St","New York",10019,NY,US
CswhcfGWmwC-XRjaezo34g,"I had a mission of finding a good gluten-free pizza place in New York in order to accommodate for Celiac disease. This came up on my searches, and lo and...",5,"Alexander Y.","2020-01-09 17:00:18",d7Asc4q2ImoPlA_BhfroTQ,d7Asc4q2ImoPlA_BhfroTQ,"Kesté Pizza & Vino",1400,4.00,2,+12122431500,"271 Bleecker St","New York",10014,NY,US
CtZeY2jgt6V9tzeuis4NzA,"I'm the type of person when I'm hosting something, the amount of research I do on places is borderline ridiculous. So when I chose Carroll place, I knew I...",4,"Ashley A.","2020-01-09 19:50:08",WHQpLvxkCK_BMtF8pIShnQ,WHQpLvxkCK_BMtF8pIShnQ,"Carroll Place",1055,4.00,2,+12122601700,"157 Bleecker St","New York",10012,NY,US
CTZiBYTI94t33dKWp42-6g,"Most delicious my pizza.  
Winner! Winner!
I had 1 slice margarita and 1 slice mushroom.  Perfect pieces of crispy cheesy goodness melting and crunching in...",5,"Jill D.","2019-12-21 19:36:21",eCiAjcDgH68vx334vJsgrw,eCiAjcDgH68vx334vJsgrw,"Fresco's Pizzeria",174,4.00,1,+12127402737,"804 W 187th St","New York",10033,NY,US
CtZIJ42J1Dj8dAyTDrQYmg,"Came here for lunch. Staff were friendly. 

Margherita Piu Pizza - wanted something tasty and classic but it's quite bland here.... didnt like it

San...",3,"Emi B.","2019-09-25 15:00:46",vTn3ww550Rnhz9naIxtjww,vTn3ww550Rnhz9naIxtjww,"Brunetti Pizza",280,4.50,2,+12122555699,"626 Hudson St","New York",10014,NY,US
CU3Zv4mEfRgHGwiuym80xA,"For a grab and go pizza place, Krispy Pizza is perfect! The pizza is, as the name implies, very crispy - and the vodka slice is delish. They have many other...",4,"Sasha L.","2020-01-02 21:17:02",LwexjL19SpupXspjb3uXGg,LwexjL19SpupXspjb3uXGg,"Krispy Pizza",188,3.50,1,+12016857313,"33 Hudson St","Jersey City",7302,NJ,US
CU6buOFTtNZ2U2-tAJGyYw,"I knew the yelp pictures looked good and yes, it's true.  Italian style pizzas around $20 each good for sharing.  

I took a gamble and brought my Aunt and...",5,"Scott L.","2020-01-10 20:55:12",FKzpfWUpyupl4q74Jt8fTA,FKzpfWUpyupl4q74Jt8fTA,"Don Antonio",1413,4.00,2,+16467191043,"309 W 50th St","New York",10019,NY,US
CU7OWFWOn0lhVHdZTS6Xbg,"This should really be a 4.5 stars. I can't give them 5, but better than 4. 

Ordered the grandma square pizza with "cup and char" pepperoni and mushrooms...",4,"rodalpho c.","2020-01-12 07:13:11",Y3GVbLDC5kTd--tlZDziIA,Y3GVbLDC5kTd--tlZDziIA,"Williamsburg Pizza",11,4.50,NULL,+17188558729,"226 E 14th St","New York",10003,NY,US
cuBpB7Ln98wsw8RJVq9koQ,"Still the best pizza in the neighborhood! The sauce, cheese, and bread are in perfect harmony. I always grab a slice when I am in the area. The decore is...",5,"Blanka A.","2019-07-20 13:51:17",OgiAH4KhMJMMYu-Eo0zq3Q,OgiAH4KhMJMMYu-Eo0zq3Q,"Minitalia Pizzeria",45,4.00,1,+17183862006,"6625 Fresh Pond Rd",Ridgewood,11385,NY,US
CUik7SvJs35QdxbtMdBqXg,"This was my first time experiencing this pizza establishment. I had the, Paesano slice and it was incredibly tasty. I was the most impressed with the dough....",4,"Bubblie B.","2019-11-13 10:53:57",qAGqfKduzNz76nQXSplbfQ,qAGqfKduzNz76nQXSplbfQ,"Williamsburg Pizza",50,4.00,NULL,+16468761061,"1617 2nd Ave","New York",10028,NY,US
CulcwTgGTBwX0-6Qt8QmUg,"This is just for the Margarita pizza. Lifetime pizza lover NYC, Italy etc.
Sauce: perfect
Cheese: Excellent 
Crust: A little soft for me. I like thin an...",5,"Simone B.","2019-12-05 06:42:23",z4CzSOnngC2RaTEC_BgUWA,z4CzSOnngC2RaTEC_BgUWA,"Cataldo's Restaurant",230,4.00,2,+17188576700,"554 Vanderbilt Ave",Brooklyn,11238,NY,US
cUlxLaf7kK8CtfZuatvDCw,"I have ordered take-out from them multiple times. 
Delivery time is as-promised and food arrives still hot. 
The pasta dishes are incredible and the...",5,"Molly Z.","2019-11-16 16:14:12",oMHgIZmAqib-2QuhGL_EKQ,oMHgIZmAqib-2QuhGL_EKQ,"Nonna's Pizzeria & Italian Kitchen",13,3.50,NULL,+17183892600,"253 Nassau Ave",Brooklyn,11222,NY,US
CUp-cziHEOwkibHfaKAZZQ,"This little hole in the wall was a place recommended to us a by a friend. It's pretty small inside and when we first walked in no employee greeted us or...",4,"Courtny A.","2020-01-19 17:35:08",iZy9jzm96eyop79Wc1m5Ng,iZy9jzm96eyop79Wc1m5Ng,"Uncle Paul's Pizza",361,3.50,2,+12129221200,"70 Vanderbilt Ave","New York",10017,NY,US
CV2PkF-27_ndk8HErZV9tg,"Think I've tried every slice on the UES.  Glad now am spending more time on the UWS.   Noticed a long line at this place and decided to go in for a $3...",4,"Alexandra C.","2019-11-17 16:14:03",Qab4GBAxxjacF4KsXLFETA,Qab4GBAxxjacF4KsXLFETA,"Sal & Carmine's Pizza",340,3.50,1,+12126637651,"2671 Broadway","New York",10025,NY,US
Cw8TC500N1jy9Qe4bN9UAg,"Stopped  here  before seeing STOMP! with my wife and two teenagers.  We each got a large specialty slice of pizza and a bottle of water for $20 and change....",5,"Pat N.","2020-01-15 18:56:48",VrP6mI9Ihf2qt8dH6XwnYg,VrP6mI9Ihf2qt8dH6XwnYg,"Proto's Pizza",100,4.50,1,+12124324044,"50 2nd Ave","New York",10003,NY,US
CWSGePF9cUcFbUwMXdJ6uw,"They are close.  They are convenient  . They are just okay. The good think about Tony's is the variety - where else can you get a jerk chicken and a...",3,"Rasool B.","2020-01-19 07:59:09",-9TisrxCZT_Alm2UV9WVXA,-9TisrxCZT_Alm2UV9WVXA,"Tony's Pizza On Nostrand",119,3.50,1,+17183638300,"850 Nostrand Ave",Brooklyn,11225,NY,US
